"","0","2","4","6","12","24"
"Q5JTH9",-1.30297792688411,-0.724954328469112,-0.409466060146615,1.00382902749469,0.181156918302164,1.25241236970298
"P12314",-1.36715961068326,-0.158847802873209,-0.692865206504336,0.251991166305467,0.423186808732003,1.54369464502333
"P55265-4",-0.973156580859206,-0.745917701952384,-0.7985780949491,0.592586565277093,0.390366825121776,1.53469898736182
"Q9Y6N5",-0.880279001622143,-0.7630166859892,-0.653427737812271,0.306065823229359,0.240043598366808,1.75061400382745
"Q9NR30",-0.857036047589395,-0.820181702921626,-0.62532928788047,0.278092469165317,0.279011458199404,1.74544311102677
"P16671",-0.555654118394564,-0.654469183813866,-0.755032230608546,-0.444801969663636,0.661357309061322,1.74860019341929
"Q9BRZ2",-1.0184724807136,-0.702297743393546,-0.9830685790536,0.870287283918423,1.09665392828394,0.736897590958382
"Q9UHP3-3",-0.881131090687438,-0.72193635486044,0.104576147891324,-0.645027312190089,0.372444110966982,1.77107449887966
"O95379-4",-0.468717518285935,-0.475214460674662,-0.563726607096546,-0.710611723625247,0.311840726255957,1.90642958342644
"Q8NB16",-0.832387914423504,-0.588214249713976,-0.486553874535935,-0.565793222955133,0.820218287263425,1.65273097436512
"Q9Y5Q8-3",-1.54002354569072,0.668911350474158,0.618073326735871,0.71356187492278,0.539043110579018,-0.99956611702111
"Q9Y4A5",-1.57945356963705,0.193009478638381,-0.758326767127248,0.733937284700941,0.281668835125045,1.12916473829993
"P08571",-0.316290819496527,-0.455153249649609,-0.510324247749032,-0.383246221026781,-0.371517321177858,2.03653185909981
"P28838",-0.484404798751562,-0.65585987514659,-0.649542328065117,-0.475969023483709,0.384597437776256,1.88117858767072
"Q9UL63",-0.8882066072572,-0.601123076897388,-0.498995512783423,0.576611106452562,1.77164193037341,-0.359927839887958
"Q9BZQ8",-0.729043747824449,-0.372653988998213,-0.145887086830516,-0.963273839513823,0.421142596363568,1.78971606680343
"Q9GZR7",-1.15393549459631,-0.572851996001862,-0.561709503704207,0.627244383437454,0.0396015702537088,1.62165104061122
"P13995",-0.600276129505882,-0.868143115353254,-0.860402179375359,0.0301795877542945,0.647864920364532,1.65077691611567
"O00560",-1.55681280827168,-0.669543194770787,0.284189301170159,0.174143811669837,1.36045855347474,0.407564336727732
"Q9Y5A7",-0.682245035194166,-0.557856271726795,-0.801721053894234,-0.495385064105643,1.02729030264339,1.50991712227745
"Q96EQ0",-0.580266702155764,-0.607006070206739,-0.573434927890024,-0.455702435514744,0.301326850964502,1.91508328480277
"P23469",-0.823239698415801,-0.520280596365616,0.123924485522802,-0.976881836631454,0.519588637298396,1.67688900859167
"Q16719",-0.548243511691786,-0.689957509385085,-0.554109432691365,-0.54647110674128,0.505022599446578,1.83375896106294
"Q9UKK3",-0.774858755387578,-0.666545044765606,-0.665223707367209,-0.334326527363959,0.76119142843142,1.67976260645293
"O75113",-1.10649485125246,-1.00785077645211,-0.291265524783148,0.327136745082085,0.587560344916334,1.4909140624893
"P48163",-0.499544502875287,-0.675874247484416,-0.44319112906264,-0.588453455561376,0.292547955362635,1.91451537962108
"Q8NBZ7-2",-0.788116210156285,-1.46493318965899,-0.260916230817551,1.03374335440141,0.722618377820788,0.757603898410622
"P17535",-0.743592801424597,0.859247826098776,1.06310165109672,0.705003467620476,-1.33384420919913,-0.549915934192239
"Q9NZR1",-0.542432577543487,-0.161045635890195,-0.566998837901006,1.51055555431119,0.891826992968752,-1.13190549594526
"Q9Y3Z3",-0.977006860292363,-0.475863924969238,-0.397477351543445,-0.558225522377149,0.730581433179921,1.67799222600228
"Q9H223",-0.58339784515386,-0.590832334467484,-0.581533013082571,-0.623472652262388,0.575906381770708,1.8033294631956
"Q15582",-1.03863627480829,-0.156023654325658,-0.824544177679968,0.29818644642605,1.76801975477877,-0.0470020943908984
"P30405",-0.924674201893288,-1.16387958042541,-0.117856120497483,0.0396384258911091,0.621080992614131,1.54569048431094
"Q9UIA0",-0.589344290442325,-0.184105783810864,-0.194478941688218,-1.21247933858654,0.484498033088687,1.69591032143926
"O15533-3",-0.6834590830882,-0.46714855220872,-0.663344811692523,-0.120769985489035,-0.0297518009136314,1.96447423339211
"P17844",-0.981373421484007,-0.714908049857112,-0.911714759327125,0.48438259558514,0.741576469964898,1.3820371651182
"P41226",-0.88677755651857,-0.359205467587386,-0.400638889919355,-0.505887053736554,0.254209370183214,1.89829959757865
"Q8IZH2",-0.674814975927122,-0.797079809985544,-0.84144510793787,-0.161721777222993,1.00074022754258,1.47432144353095
"P54920",-0.688794437959252,-0.62355523913248,-0.40521972124077,-0.55252767629734,0.396610704349828,1.87348637028001
"Q01432-4",-0.394901292188678,-0.311263516142228,-0.282321108397159,-0.602935131454289,-0.436689884797749,2.0281109329801
"P40763",-0.646912863226901,-0.623423953888485,-0.351971409354663,-0.710438623879532,0.516994692885719,1.81575215746386
"O75410-2",-1.65922417706886,-0.461311158946457,0.0728055440119435,0.0383877073257424,0.9388490288451,1.07049305583253
"Q99836-6",-0.793904350367301,-1.10394689197341,-0.396477380241632,0.768855915498594,1.54986719409539,-0.0243944870116383
"Q99541",-0.527014706880336,0.226481586448077,1.02602793069091,1.09309890467695,-0.288925392228484,-1.52966832270712
"P43304",-0.900528389773153,-0.660296097561702,-0.917746470352114,0.797304129718965,0.184212759893242,1.49705406807476
"Q86WV6",-1.31716361592118,1.09460251086036,-0.178014440743434,1.14577245183883,0.0989853068938876,-0.844182212928469
"P02545",-0.858867441153317,-1.04646876803155,-0.23331953183749,0.500443262751967,-0.0528164383168169,1.69102891658721
"P08567",-0.57103972755785,-0.494011905492971,-0.569456133294044,-0.667799214646219,0.440758857001802,1.86154812398928
"A8CG34",-0.903947197307534,-0.742833512177109,-0.835572433074299,1.45435963582125,0.133635562197071,0.894357944540625
"Q9P2R3-4",-0.807425760203638,-0.58063822878236,-0.545281765412347,-0.493242543944297,0.700392066234681,1.72619623210796
"P50281",-0.631405950888319,-0.559697512409873,-0.554658591988775,-0.504771436773329,0.35287618313684,1.89765730892346
"P06213",-0.931610552684519,0.762069670745014,0.795623986718025,1.12719624515095,-1.11197821015328,-0.641301139776192
"P19971",-0.373995880693068,-0.71249202757788,-0.73763120478554,-0.401283955267266,0.347474712695889,1.87792835562787
"Q6BDS2",-0.565183900369122,0.0472466229945822,-0.785530652957465,-0.832020916399831,0.329888951048158,1.80559989568368
"O94885",-0.618332687973703,-0.435767845623664,-0.671090230651637,-0.453053944335566,0.252529235652373,1.9257154729322
"P51153",-0.664349451547578,0.113649988065901,-0.859791093608637,-0.759037676903182,0.42260167930254,1.74692655469095
"Q9H939",-0.840682729845051,-0.275586810371737,-0.228635962849622,-0.884379917195016,0.444551121708548,1.78473429855288
"O75191",-0.718865376460459,0.782558574432458,1.50038475799851,-0.402390339682146,0.0448570715443394,-1.2065446878327
"Q9H4M9",-0.552744129331824,-0.899371382695132,-0.456244695501981,-0.479825070223312,0.648428244374588,1.73975703337766
"Q9NZT2",-1.04906830385262,-0.00411504729989416,-0.356687766544231,-0.790836489386581,0.498177227049071,1.70253038003426
"P04233-2",-0.535393419080323,-0.720622545736488,-0.0972083805100236,-0.0777579503227635,-0.540436019663561,1.97141831531316
"Q9H0Q0",-0.736036386893449,-0.341173516927073,0.801970424661812,-0.911138308946902,-0.447189729429626,1.63356751753524
"P31689",-0.966314821852105,-0.811535122528239,-0.788045773704149,0.311750546347364,1.39988812587523,0.854257045861902
"P49662",-0.567353890442427,-0.477320473936133,-0.786815869307989,-0.629172016346684,0.778718051997639,1.68194419803559
"Q9H6R4",-0.869662314398023,-1.20125410799993,-0.352080975677333,0.407502522496277,0.518080759878995,1.49741411570001
"O60879-2",-0.979528449230955,-0.153135052757866,-0.119935168903138,-0.899432346182552,0.413410070346703,1.73862094672781
"P19474",-0.588412467761814,-0.971423789383201,-0.669919516964889,-0.220054215198857,0.899247136997699,1.55056285231106
"P30273",-0.657955382037288,-0.161444236493063,-0.534589259792939,-0.714244471333186,0.137928904905068,1.93030444475141
"Q9BXK5",-0.543510747827932,-0.600602527929526,-0.732999891789227,0.530770432269617,-0.471063572592017,1.81740630786908
"P53004",-0.687247445732004,-0.251903795180287,-0.593901921936807,-0.775827280527576,0.504769723160844,1.80411072021583
"Q9Y678",-1.01445090906324,-0.022136225823787,-0.0972884361657503,-1.15660952031044,1.14896688751032,1.1415182038529
"Q7Z4G1-2",-1.04998327332107,1.47327953580961,-0.210235968592158,0.90074771135308,-0.202536399115336,-0.911271606134134
"Q9Y3I0",-0.650851766236084,-0.489124473674471,-0.709896319327801,-0.606739150850462,0.755234243553406,1.70137746653541
"Q9UDY2-7",-0.624071001618243,-1.57003244566158,-0.229573963351818,0.508176890398668,0.960436001951943,0.955064518281028
"Q8TC07-3",-0.89412409339073,1.38014193555731,0.909698931126377,-1.16690649040369,0.0860323399774791,-0.314842622866743
"P61769",-0.481559443788822,-0.850581802140636,-0.64227293136337,-0.449428355949851,0.715632831589373,1.70820970165331
"Q8IY37",-0.702076131213033,-0.935790682132759,-0.931797631543988,1.27754843510302,0.261203367623894,1.03091264216287
"A1X283",-0.335503706563801,-0.644709611698907,-0.350632619889195,-0.487040866039211,-0.199947603304956,2.01783440749607
"Q10589",-0.407851907648395,-1.09202979491331,-1.01727332876329,0.430241816198509,1.39243462900258,0.694478586123902
"P16615",-1.10204563428733,-0.71766631949948,-0.689867608494494,0.747669144407543,0.29642127204816,1.4654891458256
"P07355-2",-0.744345907129249,-0.484771324536473,-0.297038804620966,-0.684534761401043,0.327351458976901,1.88333933871083
"Q9UJ70-2",-0.424864294996363,-0.276533555945743,-0.758465155480745,-0.659700160630443,0.197728273198776,1.92183489385452
"O00499-2",-0.607577457558067,-0.989248847117251,0.0444668734944915,-0.530417957871236,0.266813000193798,1.81596438885827
"Q13287",-0.520082566100717,-0.26691694372864,-0.75695912594731,-0.739096281735111,0.458574620204162,1.82448029730761
"Q03188",-0.819350060860338,-0.190410208213142,0.59456981656876,1.71085032581692,-0.354129347111064,-0.941530526201143
"Q9Y696",-1.24087059053323,-0.834263139039038,0.108700800870962,-0.323734971572636,1.03285540934017,1.25731249093377
"Q13075",-0.930796933519716,-0.733433122202554,0.341499767680807,-0.860704323934912,1.51276691521019,0.670667696766188
"Q9Y305-4",-0.646352262625316,-0.817873623772781,-0.523542262059311,-0.0116366778665883,0.0940894312712448,1.90531539505275
"P49006",-0.73928478589234,-0.344989722872143,-0.334050867750416,-0.176225777137629,-0.411132032153595,2.00568318580613
"Q14258",-0.700862860848972,-0.931792543260113,-0.510294638424428,-0.379175563639005,1.09399935123903,1.42812625493349
"O00571",-1.29435940008404,-0.347281109875189,-0.352641512158349,-0.409631946422607,1.30796175406686,1.09595221447333
"Q8IV50",-0.38268051371033,-0.278250355640692,-0.610595818738982,-1.09147727054884,0.723196064152212,1.63980789448664
"Q9UI08-2",-0.915110790597015,-0.4735501033756,-0.509468117129553,-0.635184688444645,1.08435759091034,1.44895610863646
"Q13617-2",-0.690633886067642,-0.145804123872778,-0.449542386567493,-1.03834132588612,0.652117141543153,1.67220458085087
"Q14241",-0.725728556199292,-0.424574232197095,-1.00021662173124,0.366687523464737,0.00672284183285993,1.77710904483002
"P09543",-0.598616399355798,-0.37443215087396,-0.851774088552421,-0.519176650929127,0.555870947694358,1.78812834201695
"Q96HA7",-0.959227238380308,0.471918906689283,0.44764480751975,1.1117946735914,0.424655451382952,-1.49678660080307
"P07339",-0.325240595196102,-0.62512459606899,-0.707340240209484,-0.564062543029278,0.330879320441427,1.89088865406243
"Q00403",-0.486064799985783,-0.883066032942158,-0.796835576061488,-0.17966941953688,0.640979764046631,1.70465606447968
"P17029",-0.555698514766484,0.91869797977971,0.297986007164168,1.30371906315891,-0.72869682130451,-1.2360077140318
"P17813",-0.353577035454858,-0.742549250141238,-0.0791114385991287,-0.394777262745057,-0.425162464553811,1.99517745149409
"Q8TD55",-0.440875979575085,-0.713384157827695,-0.533540264735347,-0.389455504959336,0.115894363130691,1.96136154396677
"Q969Q5",-0.931495070598645,-0.836915207675758,-0.688628388202971,0.0251965800685816,1.20824063596398,1.22360145044482
"Q9NXW2",-0.686971612479269,-0.906645206225865,-1.02800362672004,1.00332274308253,0.400998901008784,1.21729880133385
"Q14764",-0.330545956027567,-0.553028689889354,-0.641576053652159,-0.612726081917752,0.199287027086497,1.93858975440034
"Q8TE77",-0.993674277877342,1.24480381515504,1.00603531315518,0.222029775145938,-0.347384201889732,-1.13181042368908
"Q6WKZ4",-0.560027226728964,0.651303486230144,0.508895322396057,1.20916701757709,-0.232262850920666,-1.57707574855366
"P48507",-0.634310658300999,-0.851872716142266,-0.732556699825927,-0.319292130506753,1.348301488667,1.18973071610895
"Q96RT1-8",-0.845791698813575,-0.408365499898112,-0.600975111744944,-0.447485227625463,0.478465494760358,1.82415204332174
"Q9NUL5",-0.273124833223461,-0.718346175300963,-1.0461243842398,-0.376798122976464,0.847766291227565,1.56662722451313
"P02792",-0.277282150989604,-0.962419894684709,-0.560070261286925,-0.630918712203648,0.808531042812563,1.62215997635232
"Q14108",-0.497175757896037,-0.288071956911034,-0.520700691747193,-0.684743257045022,0.00832971612941939,1.98236194746987
"O60784",-0.556369067961345,-0.538034215087096,-0.464259695778268,-0.817859196684443,0.599782928629067,1.77673924688209
"P07204",-0.659741628054372,-1.24417099035885,-0.608918194854983,0.273151703837135,0.941927985367056,1.29775112406402
"O60488",-0.583305629793957,-0.349807413574859,-0.381177957635448,-0.714990496998167,0.0602064740491779,1.96907502395325
"Q6IAA8",-0.6417712144608,0.673347256738166,0.886985915960059,1.05654714190145,-1.36250076170211,-0.612608338436767
"P10153",-0.585340465906048,0.180710169044808,0.549810300476783,1.47991711096774,-0.175444156106971,-1.44965295847631
"Q08722",-0.357962398714996,-0.150756845598525,-1.23842279203488,-0.534703268740192,0.679334254184329,1.60251105090427
"Q9UHD1",-0.684200638991096,-0.45451568576512,-0.219139668522135,-1.05439548552711,0.848330865013695,1.56392061379177
"Q8WZA9",-0.69440784000198,-0.030768207248986,-0.716423887347308,-0.71750185323697,0.31865710754219,1.84044468029305
"O14880",-0.802573849062768,1.43847283163476,0.193992387976973,0.837940868968624,-0.554576726384681,-1.1132555131329
"Q9Y2J2-2",-0.361271437828823,-0.557208533756276,-0.60648068190163,-0.420089857417977,-0.0577893924362465,2.00283990334095
"Q96P16",-0.753619655086719,0.795097958050989,1.3426813520391,0.275806151133525,-1.35116961034407,-0.308796195792827
"Q7L9L4-2",-0.610915527363294,-0.166409623215246,-0.44608048099105,-1.14432328132675,0.804683506545941,1.5630454063504
