"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significance","GN"
"ACYP1",-0.219181544252024,5.17701099256095,-1.7363269355789,0.121088432993719,0.764719949930397,-4.323689031451,"Not significant","ACYP1"
"LRBA",0.302816574928896,4.06382693260267,1.73574037284802,0.121196072767999,0.764719949930397,-4.32433785520593,"Not significant","LRBA"
"TFEB",-0.216495756844058,5.093919359929,-1.73360588697494,0.121588526482906,0.764719949930397,-4.3266982991078,"Not significant","TFEB"
"ABCF1",0.247712938646682,4.46609105437765,1.73142055065872,0.121991560020874,0.764719949930397,-4.32911398450598,"Not significant","ABCF1"
"FAM98A",-0.2146247282232,3.62065213548898,-1.73116333388734,0.122039079586193,0.764719949930397,-4.32939824740822,"Not significant","FAM98A"
"CBX1",-0.262285266403247,5.86782039517622,-1.73079382799849,0.122107374293647,0.764719949930397,-4.32980658207033,"Not significant","CBX1"
"THRAP3",-0.217932526222482,4.89756907045616,-1.73013221566737,0.12222974739649,0.764719949930397,-4.33053764644531,"Not significant","THRAP3"
"UTP15",0.220262023933432,4.73719502644118,1.72937695118285,0.122369582607985,0.764719949930397,-4.33137208070181,"Not significant","UTP15"
"PDP1",0.216590124333963,4.52878862401243,1.72736327953805,0.122743139103837,0.764719949930397,-4.33359624143733,"Not significant","PDP1"
"MAEA",0.21344091969641,4.37995790065632,1.72722564681854,0.122768710205676,0.764719949930397,-4.33374822941038,"Not significant","MAEA"
"RPS17",-0.325752153338657,4.63946600527527,-1.72675744129338,0.12285573643923,0.764719949930397,-4.33426523909051,"Not significant","RPS17"
"PHB2",-0.214427123251164,5.05207020959034,-1.72462730642277,0.123252396063848,0.764719949930397,-4.33661682099764,"Not significant","PHB2"
"ERO1A",-0.356221420821198,4.86531243031113,-1.72458840968244,0.123259650257956,0.764719949930397,-4.33665975238482,"Not significant","ERO1A"
"TUBGCP6",0.216969180071813,3.5409567690269,1.72394216463662,0.123380232480633,0.764719949930397,-4.33737298310509,"Not significant","TUBGCP6"
"SKP1",-0.223411820557877,4.80294145936793,-1.72346414266267,0.123469496944376,0.764719949930397,-4.3379004961562,"Not significant","SKP1"
"RPLP0",-0.240083177254731,5.16949043272727,-1.72343939160512,0.123474120526972,0.764719949930397,-4.33792780843028,"Not significant","RPLP0"
"RAB5B",-0.234213877644046,4.08202989209343,-1.72091945812392,0.123945699087492,0.765457388424693,-4.34070781228365,"Not significant","RAB5B"
"FAM91A1",0.238883138047499,4.48751098167431,1.72089715697407,0.123949879998873,0.765457388424693,-4.34073240891748,"Not significant","FAM91A1"
"NCAPG2",0.393609517443719,4.50776715475133,1.71908209910588,0.124290599557552,0.766049952828468,-4.34273393222813,"Not significant","NCAPG2"
"SNRNP200",-0.223038679523465,4.9143150321624,-1.71719222065655,0.124646292198798,0.766049952828468,-4.34481720344959,"Not significant","SNRNP200"
"SDHAF4",-0.355332873046012,5.26461863457421,-1.71706034600805,0.124671147613995,0.766049952828468,-4.34496254394953,"Not significant","SDHAF4"
"ATP2A3",0.439901317385519,4.54319326195195,1.71585445462739,0.124898645466698,0.766049952828468,-4.34629139430898,"Not significant","ATP2A3"
"DYNLL2",-0.342109149057408,6.10095978095003,-1.71564473572987,0.12493824952934,0.766049952828468,-4.34652246485369,"Not significant","DYNLL2"
"PLEKHO2",-0.247744106242544,4.81333267019113,-1.71276021408078,0.125484161487348,0.766078936222368,-4.34969968531984,"Not significant","PLEKHO2"
"TGFB1",-0.217342893408631,4.26740662725229,-1.71235071383587,0.125561841591386,0.766078936222368,-4.35015059050193,"Not significant","TGFB1"
"TRAPPC3",-0.301802038849373,4.65111903898942,-1.71104132402933,0.12581052680538,0.766078936222368,-4.35159212620555,"Not significant","TRAPPC3"
"FAM49A",0.217251732159263,3.49495826546464,1.71094826239381,0.125828218937364,0.766078936222368,-4.3516945654023,"Not significant","FAM49A"
"NDUFS4",-0.267574079880621,5.46256904882457,-1.71091035430546,0.125835426383217,0.766078936222368,-4.35173629283527,"Not significant","NDUFS4"
"USP8",-0.231770553251394,4.64727909567872,-1.70982594919831,0.126041766636969,0.766248247033812,-4.3529298204012,"Not significant","USP8"
"SNRPD1",-0.209436875866307,4.6129306463548,-1.7077479609223,0.126438045971545,0.767570146124287,-4.35521618722627,"Not significant","SNRPD1"
"SGK223",0.221535498657719,4.85927262412013,1.70503838974184,0.126956512089829,0.767773304670289,-4.35819603030009,"Not significant","SGK223"
"PHC2",0.212801201467726,4.673037273998,1.70497202361105,0.126969235778116,0.767773304670289,-4.35826899572448,"Not significant","PHC2"
"MIF",0.20897936169745,3.77084035049481,1.70358803391951,0.127234844173727,0.767773304670289,-4.35979038172822,"Not significant","MIF"
"LYST",0.248238749894202,4.25520755369582,1.70263540400524,0.127417968325656,0.767773304670289,-4.36083733522189,"Not significant","LYST"
"RAPGEF1",0.216847414751553,3.09060706812892,1.70222130505889,0.127497647011492,0.767773304670289,-4.36129237221191,"Not significant","RAPGEF1"
"UTP3",0.214231239352313,4.69108766751441,1.70001400844413,0.127923145266482,0.767773304670289,-4.36371723256469,"Not significant","UTP3"
"SYPL1",-0.261188760545204,4.85308811789038,-1.69806943268911,0.128299092322451,0.767773304670289,-4.36585256586191,"Not significant","SYPL1"
"DEK",0.246124040532599,5.55660470355893,1.69689569591095,0.12852650879071,0.767773304670289,-4.36714102851813,"Not significant","DEK"
"APOOL",0.230202434129336,4.80879530417513,1.6965338530594,0.128596692861411,0.767773304670289,-4.36753817631099,"Not significant","APOOL"
"ZC3H13",0.245623030675775,4.62878688823774,1.69599965490102,0.128700372538475,0.767773304670289,-4.36812444167437,"Not significant","ZC3H13"
"DIDO1",0.224173989204196,4.71758336342208,1.69521956294279,0.128851915918976,0.767773304670289,-4.36898045092295,"Not significant","DIDO1"
"RBMX",0.515814050334086,5.06894855282286,1.69315412768996,0.129253955162,0.767773304670289,-4.37124622058203,"Not significant","RBMX"
"HNRNPU",0.241217730911545,5.0514283420073,1.69279996538687,0.129323010114612,0.767773304670289,-4.37163463646705,"Not significant","HNRNPU"
"PSMB7",-0.27154789538448,5.54582370778581,-1.69268939642442,0.12934457598633,0.767773304670289,-4.3717558934641,"Not significant","PSMB7"
"LYZ",-0.230782166076688,5.51908659672475,-1.69001026017056,0.12986814836333,0.767773304670289,-4.37469314791328,"Not significant","LYZ"
"MCRIP1",-0.223510960421413,4.37752101001422,-1.68993312837168,0.129883250995073,0.767773304670289,-4.37477768643756,"Not significant","MCRIP1"
"SEC61A1",-0.250285670915064,5.05199664231629,-1.68950467911443,0.129967172284994,0.767773304670289,-4.37524725337463,"Not significant","SEC61A1"
"SNU13",0.208844039115063,5.96340812427631,1.68881375119262,0.130102611834136,0.767773304670289,-4.37600439949077,"Not significant","SNU13"
"STAT3",0.237002727298348,4.35885162483605,1.6882465823449,0.130213889288343,0.767773304670289,-4.37662584313437,"Not significant","STAT3"
"USMG5",-0.304507214369647,5.31548426235286,-1.68773195527787,0.130314934538569,0.767773304670289,-4.37718965269284,"Not significant","USMG5"
"ERLEC1",-0.225915666888571,4.0213772373657,-1.68716552656965,0.130426234940217,0.767773304670289,-4.37781014366616,"Not significant","ERLEC1"
"FAM76B",0.32706947388278,3.84663113725177,1.68714006172792,0.130431240724348,0.767773304670289,-4.37783803723053,"Not significant","FAM76B"
"LSM8",-0.227396564351707,3.82038049853388,-1.68635394508245,0.130585860300399,0.767773304670289,-4.37869905620269,"Not significant","LSM8"
"ZCCHC8",0.237368277385297,3.76670775472182,1.68537263429772,0.130779110709933,0.767857651391292,-4.37977366638663,"Not significant","ZCCHC8"
"PPIAL4C",-0.239675635201541,5.67074194647206,-1.68178874882485,0.131487143025531,0.770038327126938,-4.38369638856571,"Not significant","PPIAL4C"
"MIOS",0.231851413227649,4.5137070793334,1.68167667495144,0.131509341515388,0.770038327126938,-4.38381901000515,"Not significant","MIOS"
"TM9SF1",-0.228251070686204,4.13700915140896,-1.67925381878316,0.131990086751823,0.771502594225661,-4.38646916686585,"Not significant","TM9SF1"
"LAIR1",-0.259224907948667,4.97597211463039,-1.67860591238241,0.132118920492978,0.771502594225661,-4.38717762277626,"Not significant","LAIR1"
"MYL12B",-0.2794584911479,4.17742897086529,-1.67753541616648,0.132332039821187,0.771697167000727,-4.38834794434601,"Not significant","MYL12B"
"TRIT1",0.221447358937356,4.97267304998758,1.67407957069503,0.133022219697407,0.772777989284115,-4.39212420168883,"Not significant","TRIT1"
"CKAP2",0.214699048643289,4.97259755256411,1.67258291014626,0.133322155953904,0.772777989284115,-4.39375874593831,"Not significant","CKAP2"
"ESD",-0.218943480029181,4.89947445526773,-1.67148198208174,0.133543185240083,0.772777989284115,-4.39496075873202,"Not significant","ESD"
"EEF2K",-0.207525798350337,4.84039267555224,-1.67133270935907,0.13357318025839,0.772777989284115,-4.39512371503921,"Not significant","EEF2K"
"SERPINB1",-0.204036316986367,4.97154953928972,-1.67095571186595,0.133648962277164,0.772777989284115,-4.3955352475381,"Not significant","SERPINB1"
"TBC1D5",0.237026706073212,4.99109771879732,1.66996653818121,0.133847989763099,0.772777989284115,-4.39661487305654,"Not significant","TBC1D5"
"GFI1",0.211188628376666,4.83942231275725,1.66937186027689,0.133967774291608,0.772777989284115,-4.39726381645715,"Not significant","GFI1"
"FLYWCH2",-0.22784556880693,4.00854231386567,-1.66854161749948,0.134135173877424,0.772777989284115,-4.39816967840837,"Not significant","FLYWCH2"
"KIF15",0.253446001721702,4.2780286701766,1.66852841061378,0.134137838307704,0.772777989284115,-4.39818408684877,"Not significant","KIF15"
"UBXN8",0.243697371258422,2.99534199753945,1.66761662534056,0.134321905256006,0.772801095655198,-4.39917872431552,"Not significant","UBXN8"
"CTDSPL2",-0.244780239649644,3.99554271593889,-1.66377703443407,0.135099588122996,0.773934596383731,-4.40336500922412,"Not significant","CTDSPL2"
"DAPP1",0.511404361567659,3.659681897645,1.66308589485092,0.135240014727691,0.773934596383731,-4.40411817555229,"Not significant","DAPP1"
"PRMT7",0.279647638669159,3.85285066827643,1.66018818746701,0.135830243146765,0.773934596383731,-4.40727467341518,"Not significant","PRMT7"
"PSMD9",-0.203048949055788,4.84683289753551,-1.6591715826671,0.136037876320485,0.773934596383731,-4.40838158396179,"Not significant","PSMD9"
"HLA-C",-0.449953847422667,3.6193505146947,-1.65790251657913,0.136297483737697,0.773934596383731,-4.40976302672428,"Not significant","HLA-C"
"TOR1A",-0.225772906564147,4.32164079796735,-1.65771784209718,0.136335299889324,0.773934596383731,-4.40996402131263,"Not significant","TOR1A"
"UBXN4",0.208088560167582,3.88381735379983,1.6573681358953,0.136406936432706,0.773934596383731,-4.41034460889156,"Not significant","UBXN4"
"ARL6IP1",0.2572878018867,6.06794622364359,1.65605814737596,0.136675593515432,0.773934596383731,-4.41177001064221,"Not significant","ARL6IP1"
"WDR70",-0.2153573384361,4.25738893618278,-1.65542686221058,0.136805233930161,0.773934596383731,-4.41245676262233,"Not significant","WDR70"
"SF3B4",-0.23933201802682,4.67904203912914,-1.65368187786781,0.137164173337651,0.773934596383731,-4.41435455505355,"Not significant","SF3B4"
"BAG4",-0.220533944204514,3.67269804538476,-1.65058193550106,0.137803966851743,0.773934596383731,-4.41772409782807,"Not significant","BAG4"
"NUCKS1",-0.208773319587524,4.69875989076151,-1.65039158834586,0.137843341876502,0.773934596383731,-4.41793092151318,"Not significant","NUCKS1"
"HSPA5",-0.202412104279084,5.2925373730219,-1.64939996328311,0.138048636204559,0.773934596383731,-4.41900823593775,"Not significant","HSPA5"
"NRAS",0.207323038649127,5.18941989345923,1.64929608887371,0.13807015742778,0.773934596383731,-4.41912107225499,"Not significant","NRAS"
"TM9SF2",-0.2641376247102,4.0008843415232,-1.64724362214882,0.138496032255332,0.773934596383731,-4.42135006504122,"Not significant","TM9SF2"
"CLIP1",-0.257465435146794,4.30430264905092,-1.64689688495472,0.138568097551814,0.773934596383731,-4.42172651981247,"Not significant","CLIP1"
"ERAL1",0.218874932825294,4.64165498808339,1.64649751983944,0.138651143745371,0.773934596383731,-4.42216007567184,"Not significant","ERAL1"
"ARMC1",-0.258939288361485,4.22041296648198,-1.64577935317992,0.138800598627262,0.773934596383731,-4.42293962577445,"Not significant","ARMC1"
"FDFT1",0.202798810760909,4.96846628607326,1.64544188713637,0.138870878597115,0.773934596383731,-4.42330589108426,"Not significant","FDFT1"
"PYROXD1",-0.332891696172367,2.76564504166611,-1.64402253270713,0.139166829203186,0.773934596383731,-4.42484605896572,"Not significant","PYROXD1"
"NSUN5",0.217381845610896,4.16844112444374,1.64111788594774,0.1397742896063,0.773934596383731,-4.42799635942609,"Not significant","NSUN5"
"CYB5R2",-0.215557026887267,5.17862414060583,-1.63997781593096,0.140013383017165,0.773934596383731,-4.42923226396814,"Not significant","CYB5R2"
"SMARCAD1",-0.25595714232106,3.37586432591729,-1.63849774806637,0.140324341369805,0.773934596383731,-4.43083625359988,"Not significant","SMARCAD1"
"PDDC1",-0.329645097495259,4.02266616505514,-1.63829968342703,0.140366002377557,0.773934596383731,-4.43105085927976,"Not significant","PDDC1"
"CDC37",-0.229003829143851,5.60340602203295,-1.63761496479463,0.140510114049568,0.773934596383731,-4.4317926839521,"Not significant","CDC37"
"GNL3L",0.254549198318856,4.00955573539556,1.63728751551044,0.140579079868592,0.773934596383731,-4.43214740043928,"Not significant","GNL3L"
"FSCN1",-0.227804380426741,4.90801137393693,-1.6358079016826,0.140891097307307,0.773934596383731,-4.43374988211818,"Not significant","FSCN1"
"CCT3",0.232151199933217,5.02663894287817,1.6357148148583,0.140910748503457,0.773934596383731,-4.43385068017727,"Not significant","CCT3"
"ATG16L1",0.274452614637803,3.77247661208386,1.63519796311619,0.141019904890414,0.773934596383731,-4.43441030707824,"Not significant","ATG16L1"
"LNP",-0.224071898463918,4.33751865249404,-1.63458551171321,0.141149352026269,0.773934596383731,-4.43507335684028,"Not significant","LNP"
"PSMD14",-0.201211974268611,5.21232468570047,-1.63186772720678,0.141725098598768,0.773934596383731,-4.43801451033152,"Not significant","PSMD14"
"NDUFC2",-0.228587521400831,5.93078431530691,-1.6314376187308,0.141816412002957,0.773934596383731,-4.43847979400674,"Not significant","NDUFC2"
"RPL9",0.347069643513966,5.49910937349869,1.63125821106158,0.14185451679218,0.773934596383731,-4.43867385989835,"Not significant","RPL9"
"DNAJC7",0.200641416964387,5.19629147471662,1.6312147484139,0.141863749334216,0.773934596383731,-4.43872087234189,"Not significant","DNAJC7"
"HS1BP3",0.279188382638822,4.26446927150938,1.63086988257131,0.141937026938138,0.773934596383731,-4.43909388766565,"Not significant","HS1BP3"
"PTPN23",0.202502999011596,3.91487293550317,1.62979661760837,0.142165298324024,0.773934596383731,-4.44025456036364,"Not significant","PTPN23"
"SFMBT1",0.205026156341069,3.77936264315643,1.62972614678998,0.142180298461236,0.773934596383731,-4.44033075995601,"Not significant","SFMBT1"
"SP140L",0.317012976029333,2.62473998205333,1.62950000022169,0.142228444931681,0.773934596383731,-4.44057528193034,"Not significant","SP140L"
"DRAP1",0.264929524503539,4.49671569182885,1.62911606791843,0.142310218169838,0.773934596383731,-4.44099038005548,"Not significant","DRAP1"
"ACO2",-0.2023762974377,4.84048507986531,-1.62717556775987,0.142724183452843,0.773934596383731,-4.44308781511847,"Not significant","ACO2"
"INTS4",0.216833482331806,4.14051321494506,1.62532687438774,0.143119591280694,0.773934596383731,-4.44508510654745,"Not significant","INTS4"
"CCNYL1",-0.359973177420927,4.30587928762108,-1.62441083657239,0.143315890194072,0.773934596383731,-4.44607444479176,"Not significant","CCNYL1"
"HRSP12",-0.202973441723517,4.31367593833285,-1.62394025809976,0.143416827046876,0.773934596383731,-4.44658259309987,"Not significant","HRSP12"
"LIG1",0.202859318722043,5.09468318917481,1.62240097188237,0.143747452242117,0.773934596383731,-4.44824436660701,"Not significant","LIG1"
"TAP2",-0.205821420694137,4.45045076554479,-1.62201108308242,0.143831307800719,0.773934596383731,-4.44866518170299,"Not significant","TAP2"
"SRSF5",-0.216186623982794,5.14069095049394,-1.62001449926387,0.144261427467145,0.773934596383731,-4.4508195091043,"Not significant","SRSF5"
"NPTN",-0.200289118367431,5.12678166071158,-1.61949571686102,0.144373380416814,0.773934596383731,-4.45137910677254,"Not significant","NPTN"
"PEBP1",-0.230983195833347,4.79851460424692,-1.61948879799679,0.144374874041672,0.773934596383731,-4.45138656949893,"Not significant","PEBP1"
"PPP6R3",-0.200573174015444,4.55203584088027,-1.61921267975209,0.144434493228195,0.773934596383731,-4.45168438188655,"Not significant","PPP6R3"
"CAP1_Q01518-2",0.253193472261642,4.09443046265688,1.61912578783109,0.144453259514771,0.773934596383731,-4.45177809659057,"Not significant","CAP1_Q01518-2"
"DDB2",0.267205998108277,5.12865938703629,1.61899201861847,0.144482154386174,0.773934596383731,-4.45192236550531,"Not significant","DDB2"
"PHGDH",0.207633071862382,5.27087445905676,1.61798281463909,0.144700318638036,0.773934596383731,-4.45301063050098,"Not significant","PHGDH"
"PPP3CA",-0.215038794755741,5.01888582588849,-1.61731886788977,0.144844011597982,0.773934596383731,-4.45372644371058,"Not significant","PPP3CA"
"NUTF2",-0.262280843399097,5.44707401670937,-1.6170476601985,0.144902744614653,0.773934596383731,-4.45401880408694,"Not significant","NUTF2"
"TMX3",-0.214946780392134,5.364082671414,-1.61623287918528,0.145079325665182,0.773934596383731,-4.4548970160235,"Not significant","TMX3"
"MADD",0.307492213171616,3.4663277513569,1.61505799794691,0.145334295373215,0.773934596383731,-4.45616305138407,"Not significant","MADD"
"MYO18A",0.224436948620149,4.8425198509403,1.61492262339184,0.145363700359568,0.773934596383731,-4.45630890547841,"Not significant","MYO18A"
"RBM3",0.270583118995973,4.62412766381367,1.61471644375888,0.145408495529284,0.773934596383731,-4.45653103639278,"Not significant","RBM3"
"CPNE3",-0.206297857203268,5.12433903467477,-1.61447094385971,0.145461850015095,0.773934596383731,-4.45679551484609,"Not significant","CPNE3"
"ILKAP",0.199190094639309,5.06273945039377,1.61398142754129,0.145568290086179,0.773934596383731,-4.45732282561683,"Not significant","ILKAP"
"PPP2R4",-0.217112705409264,4.28410713438375,-1.61346404932811,0.145680865928185,0.773934596383731,-4.45788007992277,"Not significant","PPP2R4"
"MYO6",-0.209894656362171,4.6849187452187,-1.61338176382492,0.14569877769759,0.773934596383731,-4.45796870085995,"Not significant","MYO6"
"EMC4",0.21717411345169,4.43793871083617,1.61169547380937,0.146066290668123,0.773998543456117,-4.4597844251635,"Not significant","EMC4"
"DNAJC10",0.218730577747786,4.39498650587938,1.61167166104308,0.146071486532958,0.773998543456117,-4.45981006027134,"Not significant","DNAJC10"
"RECQL",0.199119208412352,5.12143390716548,1.61003985519151,0.146427944161169,0.774543188559732,-4.46156638245716,"Not significant","RECQL"
"TMPO",-0.200439649489817,4.62234457621387,-1.60954957629452,0.146535197835625,0.774543188559732,-4.46209393276676,"Not significant","TMPO"
"TCIRG1",-0.22082328862587,4.52752942407159,-1.60764148067514,0.146953298192972,0.775067250309196,-4.46414646726813,"Not significant","TCIRG1"
"FBXO22",0.201054206130496,3.71124883904388,1.60579324493539,0.147359321828769,0.775067250309196,-4.46613367347454,"Not significant","FBXO22"
"RPL24",0.20852777628573,5.78440486794542,1.60455066138993,0.147632870915948,0.775067250309196,-4.46746916796991,"Not significant","RPL24"
"HINT1",-0.330029353808494,5.41925240195188,-1.60303706146424,0.147966709884785,0.775067250309196,-4.4690953769813,"Not significant","HINT1"
"POLR1D",0.216752070421783,4.56412405450743,1.60156302709576,0.148292485010411,0.775067250309196,-4.47067847737813,"Not significant","POLR1D"
"CAMK1",-0.255171277409891,5.17173307566568,-1.60155279994255,0.148294747591865,0.775067250309196,-4.47068945918385,"Not significant","CAMK1"
"REEP5",-0.207580382886273,5.8321065817906,-1.60102915948764,0.148410636163622,0.775067250309196,-4.47125170043329,"Not significant","REEP5"
"LGALS9",-0.261140294894274,3.96103938279779,-1.60022575429036,0.148588601175709,0.775067250309196,-4.47211418394476,"Not significant","LGALS9"
"MED18",-0.228057233173043,5.70906328918174,-1.60020192592172,0.148593882452787,0.775067250309196,-4.47213976183432,"Not significant","MED18"
"FLI1",0.227540292944543,5.13471587574582,1.59983968756802,0.148674189424979,0.775067250309196,-4.47252857722991,"Not significant","FLI1"
"UBE2L3",-0.215104037774297,5.07716465330493,-1.59872489082543,0.148921584636914,0.775067250309196,-4.4737249398839,"Not significant","UBE2L3"
"PRMT3",0.203218976693172,5.30816688419473,1.59726560576515,0.149245996443051,0.775067250309196,-4.47529048048433,"Not significant","PRMT3"
"ARHGEF18",0.249093413147393,3.92314124759726,1.59692470776766,0.149321873915661,0.775067250309196,-4.4756561160797,"Not significant","ARHGEF18"
"NQO1",-0.209338140612518,5.24277164464301,-1.59672517730681,0.149366301967878,0.775067250309196,-4.47587011082474,"Not significant","NQO1"
"ENOSF1",0.213864551538787,4.98114286561724,1.5945592738406,0.149849345154365,0.775067250309196,-4.47819231791926,"Not significant","ENOSF1"
"YKT6",-0.233105124387391,4.90460050880559,-1.59306177226612,0.150184152997463,0.775067250309196,-4.4797971295943,"Not significant","YKT6"
"DDT",-0.234888945201891,5.6657766016712,-1.59244207672189,0.150322902496122,0.775067250309196,-4.4804610504343,"Not significant","DDT"
"POLR2B",0.19675992995723,4.79630718375648,1.59123475494345,0.150593556883589,0.775067250309196,-4.48175422800638,"Not significant","POLR2B"
"PRKD2",0.205330369188239,3.97500070597416,1.58938523291639,0.151009039627347,0.775067250309196,-4.48373448798727,"Not significant","PRKD2"
"ELAC2",-0.210950403390557,3.72753368509351,-1.58899238271586,0.151097425188107,0.775067250309196,-4.48415498498056,"Not significant","ELAC2"
"DHODH",0.252473425331159,4.12076887904949,1.58884212163532,0.151131244198355,0.775067250309196,-4.48431580927904,"Not significant","DHODH"
"RNF31",0.238401696219036,4.66861502060292,1.58824776740448,0.151265082111543,0.775067250309196,-4.48495188426291,"Not significant","RNF31"
"RNF126",-0.209321490984341,4.40234020314678,-1.58772354990286,0.151383216096427,0.775067250309196,-4.48551281730483,"Not significant","RNF126"
"ATP5J",0.668068604784329,4.85242329429831,1.58692494671863,0.151563345255664,0.775067250309196,-4.48636720583778,"Not significant","ATP5J"
"PARK7",-0.206965271304365,5.26117843402005,-1.58675001105441,0.151602828972653,0.775067250309196,-4.48655433754495,"Not significant","PARK7"
"SIPA1",-0.315398463359721,4.10036741806429,-1.58634542559331,0.151694181505334,0.775067250309196,-4.48698709674933,"Not significant","SIPA1"
"NOTCH1",0.243342306052318,4.1931081931807,1.58623254050276,0.151719679102878,0.775067250309196,-4.48710783452327,"Not significant","NOTCH1"
"AP1B1",0.193467012568842,5.63171679959344,1.58564944286094,0.151851446773546,0.775067250309196,-4.48773143754132,"Not significant","AP1B1"
"HIST1H1E",0.197136067297376,5.74186586893765,1.58550754658087,0.151883528076711,0.775067250309196,-4.48788317632585,"Not significant","HIST1H1E"
"TXLNG",0.194436234801036,5.12912855879743,1.58381181488118,0.152267393529976,0.775067250309196,-4.48969609280755,"Not significant","TXLNG"
"HMGN1",-0.375693787433388,5.11201026403069,-1.58331045613422,0.152381055930906,0.775067250309196,-4.49023194324566,"Not significant","HMGN1"
"NAXE",-0.20885045876128,4.83384909402001,-1.58230510121189,0.152609211362601,0.775067250309196,-4.49130624934436,"Not significant","NAXE"
"FEN1",0.22432179292747,5.64186697159112,1.58159099522399,0.152771459477997,0.775067250309196,-4.49206915810518,"Not significant","FEN1"
"SSBP1",0.238318029190369,4.78824693855323,1.58127741155903,0.15284275668611,0.775067250309196,-4.49240412684823,"Not significant","SSBP1"
"PSMB5",-0.213629433160911,4.75415561987737,-1.58010640155408,0.153109268260728,0.775067250309196,-4.4936547486447,"Not significant","PSMB5"
"PLD4",-0.200690777433294,4.77840114255595,-1.57995364373391,0.153144065747175,0.775067250309196,-4.49381786313641,"Not significant","PLD4"
"HNRNPU_Q00839-2",-0.52991224463614,4.51069860398785,-1.57888420607805,0.153387879941634,0.775067250309196,-4.4949596210141,"Not significant","HNRNPU_Q00839-2"
"BRK1",-0.212945724815498,4.87015493205925,-1.57772948092812,0.153651534561664,0.775067250309196,-4.49619206892884,"Not significant","BRK1"
"PPP1R2",0.196326669057683,4.60562960855123,1.57597672073962,0.154052523948938,0.775067250309196,-4.49806207879567,"Not significant","PPP1R2"
"CPNE1",0.254474012790333,5.15094334188997,1.57521590585526,0.15422687594185,0.775067250309196,-4.49887351488097,"Not significant","CPNE1"
"NPC2",-0.199208044878397,4.65038335572744,-1.5750434729628,0.154266416408912,0.775067250309196,-4.49905739767557,"Not significant","NPC2"
"KCTD12",0.197600832883989,4.20258357581755,1.57484131926351,0.154312783863227,0.775067250309196,-4.49927296396685,"Not significant","KCTD12"
"HIBADH",0.201289497416885,4.47864630821379,1.5744635580373,0.154399463889647,0.775067250309196,-4.49967575772396,"Not significant","HIBADH"
"RACK1",-0.228899036552553,4.64115679934909,-1.57263948125335,0.154818634202415,0.77565527221394,-4.50162013219335,"Not significant","RACK1"
"GMPPA",0.209262421700633,4.48446702986848,1.57238131098206,0.154878044801339,0.77565527221394,-4.50189525160974,"Not significant","GMPPA"
"COQ5",0.194442123455079,5.01814182353812,1.57102656394804,0.155190141093634,0.776203604747318,-4.50333862493035,"Not significant","COQ5"
"DHX8",0.247241648559486,4.20778037500443,1.57033694139052,0.15534923030707,0.776203604747318,-4.50407315892045,"Not significant","DHX8"
"MBD3",0.248231065635513,5.32873833291724,1.56954678397989,0.15553169392377,0.776211663163747,-4.50491460640025,"Not significant","MBD3"
"DBNL",0.226298308420346,3.67277222349179,1.56693170323658,0.156136957861616,0.77800974282517,-4.50769814763348,"Not significant","DBNL"
"SPAG5",0.252700526918569,4.13964380305528,1.56547372921447,0.156475334991454,0.77800974282517,-4.50924918163101,"Not significant","SPAG5"
"WDR37",0.194621898141362,4.42995682805275,1.5638550255537,0.156851794409861,0.77800974282517,-4.51097047989376,"Not significant","WDR37"
"HMGCL",-0.20283096408792,4.93601979048767,-1.56250025711584,0.157167501865938,0.77800974282517,-4.51241052703379,"Not significant","HMGCL"
"SRSF11",-0.219427596979167,4.93450214130653,-1.56229192936226,0.157216100434847,0.77800974282517,-4.51263192083146,"Not significant","SRSF11"
"DDX54",-0.275298369382061,4.6927269724987,-1.56194845456488,0.157296255762969,0.77800974282517,-4.51299691019697,"Not significant","DDX54"
"PTPN1",-0.206042671652877,4.48675572421134,-1.56173022880624,0.157347201467742,0.77800974282517,-4.51322878723998,"Not significant","PTPN1"
"FCF1",0.205335456736752,3.79835945242795,1.56169320021678,0.157355847428732,0.77800974282517,-4.5132681307985,"Not significant","FCF1"
"SMAP",-0.234146350773245,4.54557909575944,-1.56078306197731,0.157568494818786,0.77800974282517,-4.51423504317518,"Not significant","SMAP"
"TAGLN2",0.19546722437251,4.749543570318,1.55903665690434,0.157977259349827,0.77800974282517,-4.51608970783309,"Not significant","TAGLN2"
"SEPHS1",-0.212212711570374,4.53604955084337,-1.5581147339823,0.158193432294475,0.77800974282517,-4.51706841909637,"Not significant","SEPHS1"
"CAMK1D",-0.279938605845691,4.42146046270498,-1.55778428594782,0.158270981110645,0.77800974282517,-4.51741916103298,"Not significant","CAMK1D"
"TOR1AIP2",0.281645615469389,4.67985947263732,1.55663181345426,0.158541710270758,0.77800974282517,-4.51864215865207,"Not significant","TOR1AIP2"
"RMND1",-0.299545791280137,4.25950414164604,-1.55648055802001,0.158577273035373,0.77800974282517,-4.51880264100161,"Not significant","RMND1"
"PSMC4",-0.204870728752224,5.17134897156551,-1.556337027056,0.158611026321534,0.77800974282517,-4.51895492142123,"Not significant","PSMC4"
"SAP30",0.194034579686286,5.13398411520154,1.55208732499238,0.159613353507991,0.778334577108767,-4.52346091469595,"Not significant","SAP30"
