"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significance","GN"
"IFIT3",3.52809072613391,4.18438359981647,25.1599712296671,2.06493610177197e-08,5.95431768391014e-05,9.84607503856397,"Upregulated (FDR < 0.01, log2FC > 0.6)","IFIT3"
"IFIT2",3.56778727599867,3.50069046347438,23.8231429816447,3.07344147472609e-08,5.95431768391014e-05,9.53770146051388,"Upregulated (FDR < 0.01, log2FC > 0.6)","IFIT2"
"MX2",2.81982215961503,4.49371235066971,22.8509156829575,4.16191823199684e-08,5.95431768391014e-05,9.29570261023151,"Upregulated (FDR < 0.01, log2FC > 0.6)","MX2"
"ICAM1",2.76473726479804,3.61330290764929,21.7306008654999,5.99745965048797e-08,6.43527420497359e-05,8.99643371994322,"Upregulated (FDR < 0.01, log2FC > 0.6)","ICAM1"
"EPSTI1",3.70510683071176,3.86257946576462,18.6640694794224,1.80594267756325e-07,0.000141653440246503,8.04663112801662,"Upregulated (FDR < 0.01, log2FC > 0.6)","EPSTI1"
"IFIH1",2.91795581478649,4.13342017803785,18.2616800813815,2.11394158904956e-07,0.000141653440246503,7.90563439959183,"Upregulated (FDR < 0.01, log2FC > 0.6)","IFIH1"
"IFI16",1.98698987648199,4.62243310532556,17.758459416643,2.5863493398742e-07,0.000141653440246503,7.72324701186067,"Upregulated (FDR < 0.01, log2FC > 0.6)","IFI16"
"CXCL10",2.1214428232632,4.53890684542884,17.7076843621411,2.64032507449214e-07,0.000141653440246503,7.70445792452716,"Upregulated (FDR < 0.01, log2FC > 0.6)","CXCL10"
"IL1B",2.63407236536649,4.01180342548212,17.2842985109729,3.14361849724332e-07,0.000149915673224093,7.54493685640232,"Upregulated (FDR < 0.01, log2FC > 0.6)","IL1B"
"GBP3",2.209605840735,4.06407353903622,16.694972704548,4.03562763255906e-07,0.000173209137989435,7.31410604054091,"Upregulated (FDR < 0.01, log2FC > 0.6)","GBP3"
"CMPK2",1.97040441451872,3.69649233210707,16.0337835565872,5.39581519252826e-07,0.000210534898239375,7.04221388732241,"Upregulated (FDR < 0.01, log2FC > 0.6)","CMPK2"
"IFIT1",2.27475466140315,4.52228434001505,15.4229039462502,7.12981461995154e-07,0.000251861372228265,6.77803208759078,"Upregulated (FDR < 0.01, log2FC > 0.6)","IFIT1"
"ISG20",1.9706087513288,3.83425379531613,15.2780286983823,7.62860633496609e-07,0.000251861372228265,6.71345318559006,"Upregulated (FDR < 0.01, log2FC > 0.6)","ISG20"
"MMP9",1.98376765161679,3.28075039548051,14.6496731927542,1.03023953342843e-06,0.000313488489760804,6.42435640516597,"Upregulated (FDR < 0.01, log2FC > 0.6)","MMP9"
"MX1",3.23883943021069,3.99189022891494,14.5240735294708,1.09560283001213e-06,0.000313488489760804,6.36475347660585,"Upregulated (FDR < 0.01, log2FC > 0.6)","MX1"
"ISG15",1.92043030647725,4.89407907134793,14.3293620255937,1.20642502837829e-06,0.000322262288764033,6.27111268357426,"Upregulated (FDR < 0.01, log2FC > 0.6)","ISG15"
"OAS3",1.72505888341097,4.55458447867567,14.216512914092,1.27643497413526e-06,0.000322262288764033,6.21613868828977,"Upregulated (FDR < 0.01, log2FC > 0.6)","OAS3"
"GBP2",1.90649141476075,4.2636562374752,14.0094751805355,1.41717045632661e-06,0.000337916422141879,6.1139128988225,"Upregulated (FDR < 0.01, log2FC > 0.6)","GBP2"
"HELZ2",1.93043109415445,4.00665149230149,13.7949716290389,1.58179686333692e-06,0.00035731958618116,6.00609240972734,"Upregulated (FDR < 0.01, log2FC > 0.6)","HELZ2"
"SP140L",1.59922212858008,3.2658445583287,13.6223493800394,1.7300807059988e-06,0.000371275319507342,5.91787894266594,"Upregulated (FDR < 0.01, log2FC > 0.6)","SP140L"
"DDX60",1.72201306357929,4.49751216238542,12.8569998936941,2.60810280591268e-06,0.000517766227943609,5.51049323253589,"Upregulated (FDR < 0.01, log2FC > 0.6)","DDX60"
"MARCKS",1.74886497736895,3.52624972758442,12.8253895760982,2.65397414136985e-06,0.000517766227943609,5.49307271723409,"Upregulated (FDR < 0.01, log2FC > 0.6)","MARCKS"
"IFIT5",1.59973332582313,4.04911815734961,12.3502705777067,3.46600996120835e-06,0.000646787597978531,5.22523452580819,"Upregulated (FDR < 0.01, log2FC > 0.6)","IFIT5"
"RSAD2",3.29122557628859,3.54369829812118,12.2520911351536,3.6668810950852e-06,0.000655760569171069,5.16844817595513,"Upregulated (FDR < 0.01, log2FC > 0.6)","RSAD2"
"DTX3L",1.56180221329663,4.88791173609113,11.9590819154541,4.34910088819313e-06,0.000746653640484997,4.99592824593875,"Upregulated (FDR < 0.01, log2FC > 0.6)","DTX3L"
"IL1RN",1.41012221550015,5.27548835564525,11.8694095957212,4.58574052468315e-06,0.000751234816714791,4.94219898012308,"Upregulated (FDR < 0.01, log2FC > 0.6)","IL1RN"
"IL4I1",2.62392596994678,4.05124950910004,11.8187468060548,4.7258481014211e-06,0.000751234816714791,4.91164644639199,"Upregulated (FDR < 0.01, log2FC > 0.6)","IL4I1"
"TAP1",1.39290641930798,4.24460110032764,11.6784721132864,5.13968612221614e-06,0.000787840458448274,4.82630226370299,"Upregulated (FDR < 0.01, log2FC > 0.6)","TAP1"
"PDCD4",-1.66263908279299,4.22925001772502,-11.5601338079425,5.52081386201281e-06,0.000817080451577896,4.75343457904395,"Downregulated (FDR < 0.01, log2FC < -0.6)","PDCD4"
"MT2A",4.31009641981079,3.97141342808635,11.2347842557375,6.74410010945363e-06,0.000964855922325833,4.5488843896231,"Upregulated (FDR < 0.01, log2FC > 0.6)","MT2A"
"PARP14",1.63404957611483,4.58324200433892,11.1385932225349,7.16239150949349e-06,0.000991644656733743,4.48719473294867,"Upregulated (FDR < 0.01, log2FC > 0.6)","PARP14"
"PML",1.29453860570063,3.72360354020663,10.8885831214921,8.39353036814139e-06,0.00112578226062696,4.32418454123675,"Upregulated (FDR < 0.01, log2FC > 0.6)","PML"
"CLEC11A",-1.35350326968052,4.52375615673336,-10.7991724103937,8.8904800348254e-06,0.00115630122149911,4.26493095959949,"Downregulated (FDR < 0.01, log2FC < -0.6)","CLEC11A"
"SP110",2.03858141428229,4.70027295349299,10.4618674400223,1.10881305981407e-05,0.00135623119472337,4.03670964982732,"Upregulated (FDR < 0.01, log2FC > 0.6)","SP110"
"NADK",1.26907778181394,3.96945162257972,10.4583541090594,1.11140402619099e-05,0.00135623119472337,4.03429273294743,"Upregulated (FDR < 0.01, log2FC > 0.6)","NADK"
"GFI1",-1.2764054976249,4.09562524975647,-10.4233881679826,1.13756577376611e-05,0.00135623119472337,4.0101931767058,"Downregulated (FDR < 0.01, log2FC < -0.6)","GFI1"
"HMOX1",3.00347238647662,4.33717058775475,10.3674158657952,1.18090320091155e-05,0.0013698477130574,3.97144240041338,"Upregulated (FDR < 0.01, log2FC > 0.6)","HMOX1"
"IRF7",2.19582322225033,3.94161973598048,9.8802480499976,1.64781506005894e-05,0.00186116374678236,3.62491247321418,"Upregulated (FDR < 0.01, log2FC > 0.6)","IRF7"
"IRF8",-1.14851407523604,4.07090197913967,-9.72555148191315,1.83724072553889e-05,0.00202190697282383,3.51128004497922,"Downregulated (FDR < 0.01, log2FC < -0.6)","IRF8"
"OAS2",1.66931329616306,4.37505604388455,9.48182924235702,2.18758500372556e-05,0.00234727870899753,3.32858027006244,"Upregulated (FDR < 0.01, log2FC > 0.6)","OAS2"
"SAMD9L",1.43520145078271,4.43323107581863,9.24238172431203,2.60672162770653e-05,0.00266961291186207,3.14456450739006,"Upregulated (FDR < 0.01, log2FC > 0.6)","SAMD9L"
"PARP9",1.41313570566645,4.64189596025372,9.23944804138708,2.61238914953884e-05,0.00266961291186207,3.14228149070182,"Upregulated (FDR < 0.01, log2FC > 0.6)","PARP9"
"SRC",0.989788084872339,4.90934933791872,8.89067443498462,3.39658747241462e-05,0.00337100720635357,2.86579875619826,"Upregulated (FDR < 0.01, log2FC > 0.6)","SRC"
"RET",-1.08669321068867,3.60054596887563,-8.86809902361174,3.45583217799528e-05,0.00337100720635357,2.84754973024168,"Downregulated (FDR < 0.01, log2FC < -0.6)","RET"
"TNFAIP2",1.30168309338207,4.45862767569878,8.76457871669669,3.74281255496673e-05,0.00356981144131493,2.76330513333537,"Upregulated (FDR < 0.01, log2FC > 0.6)","TNFAIP2"
"NCF1C",1.49701553000745,4.84349004187211,8.72998062381232,3.8446274948093e-05,0.00358720461037424,2.73494141796208,"Upregulated (FDR < 0.01, log2FC > 0.6)","NCF1C"
"OPTN",1.08354176562151,5.02362759903697,8.67286233950485,4.01960242691909e-05,0.0036115378546869,2.68788531401099,"Upregulated (FDR < 0.01, log2FC > 0.6)","OPTN"
"GBP4",2.68246998192303,4.78237578473795,8.65301740867335,4.08247677717475e-05,0.0036115378546869,2.67146883533211,"Upregulated (FDR < 0.01, log2FC > 0.6)","GBP4"
"VLDLR",-1.16780081927985,3.79749845494673,-8.64036368768675,4.12314433549996e-05,0.0036115378546869,2.66098293613257,"Downregulated (FDR < 0.01, log2FC < -0.6)","VLDLR"
"ACSL1",2.21427558871048,4.4367930200816,8.46511905760276,4.7358451779674e-05,0.00406524950076722,2.51428272843037,"Upregulated (FDR < 0.01, log2FC > 0.6)","ACSL1"
"DDX58",2.33321698993866,4.46151736662422,8.36029991421186,5.1509288978109e-05,0.00431971194809628,2.42519851845666,"Upregulated (FDR < 0.01, log2FC > 0.6)","DDX58"
"SQSTM1",1.84906641725085,3.82033966956007,8.34056354350488,5.2335745876283e-05,0.00431971194809628,2.40831102420599,"Upregulated (FDR < 0.01, log2FC > 0.6)","SQSTM1"
"JUNB",2.09945106811086,4.1637830215112,8.27701434945123,5.509976616164e-05,0.00446204144086337,2.35368737347963,"Upregulated (FDR < 0.01, log2FC > 0.6)","JUNB"
"CETN3",-1.23367205248702,4.60306491021593,-8.24680357713305,5.64709747414326e-05,0.00448839673315238,2.32758644704445,"Downregulated (FDR < 0.01, log2FC < -0.6)","CETN3"
"APOL2",2.22118600995594,4.42752932192877,8.21009595377365,5.81889050015036e-05,0.00454085055029915,2.29575611163618,"Upregulated (FDR < 0.01, log2FC > 0.6)","APOL2"
"STAT2",1.37221250004352,4.29777021323148,8.15000040074097,6.11295811283547e-05,0.00468514575362318,2.24336788450471,"Upregulated (FDR < 0.01, log2FC > 0.6)","STAT2"
"PIK3AP1",0.944902943096816,4.67515586004586,8.06494870389681,6.55808862831279e-05,0.00493812568293307,2.16862964595305,"Upregulated (FDR < 0.01, log2FC > 0.6)","PIK3AP1"
"LACTB",0.978236517479819,5.08439095849826,7.70473928334445,8.89296233646607e-05,0.00643419744511702,1.84416553932936,"Upregulated (FDR < 0.01, log2FC > 0.6)","LACTB"
"NFKB1",0.92290193083888,4.65156466975846,7.69557935758531,8.96343977815967e-05,0.00643419744511702,1.83574316030324,"Upregulated (FDR < 0.01, log2FC > 0.6)","NFKB1"
"CCL5",0.858491553820555,3.97235932445621,7.6915443306003,8.99468421964169e-05,0.00643419744511702,1.83203027777129,"Upregulated (FDR < 0.01, log2FC > 0.6)","CCL5"
"CTSV",1.23862903342056,5.21456715070621,7.6267308234178,9.51366446558083e-05,0.00669387670266769,1.77215974222198,"Upregulated (FDR < 0.01, log2FC > 0.6)","CTSV"
"PARP12",1.65854439378982,3.79476355459463,7.59727314085734,9.76056992349724e-05,0.00675683324381454,1.74480379004664,"Upregulated (FDR < 0.01, log2FC > 0.6)","PARP12"
"SAMD9",1.18234029611089,4.60700822962685,7.51474311307077,0.000104914293479813,0.00713995767475055,1.66767547969181,"Upregulated (FDR < 0.01, log2FC > 0.6)","SAMD9"
"ZEB2",0.913290496304639,4.65125380718004,7.49803715821956,0.000106467216026103,0.00713995767475055,1.65197508025851,"Upregulated (FDR < 0.01, log2FC > 0.6)","ZEB2"
"PTPRF",-0.845399515038397,4.46131072404396,-7.43288832968119,0.00011277411536604,0.00744656158693915,1.59046252966375,"Downregulated (FDR < 0.01, log2FC < -0.6)","PTPRF"
"IFI44L",2.51249526157705,3.58648081593628,7.37739806928523,0.00011847719079864,0.00770460761981457,1.53770893896961,"Upregulated (FDR < 0.01, log2FC > 0.6)","IFI44L"
"ABCA1",1.34813757138772,4.65792549013432,7.1650443250963,0.0001434879869641,0.00916634113808154,1.33271092693119,"Upregulated (FDR < 0.01, log2FC > 0.6)","ABCA1"
"DDX60L",0.891177629875999,4.78390343451761,7.15185484276147,0.000145226280845653,0.00916634113808154,1.31981287509796,"Upregulated (FDR < 0.01, log2FC > 0.6)","DDX60L"
"OASL",1.64911553556632,4.0716945986242,7.10248185165694,0.000151945735700457,0.00945146518299073,1.27135655799355,"Upregulated (FDR < 0.01, log2FC > 0.6)","OASL"
"NT5C3A",1.11971620281401,4.13879952583427,7.07766514057532,0.000155454023734516,0.00953155242669348,1.24689626470285,"Upregulated (FDR < 0.01, log2FC > 0.6)","NT5C3A"
"CD40",1.70709487217467,4.45326666819825,7.04506365562255,0.000160201323694389,0.00964759803897644,1.21465633433388,"Upregulated (FDR < 0.01, log2FC > 0.6)","CD40"
"NAMPT",0.913446832367499,5.06124102036291,7.03404521053762,0.000161842278379847,0.00964759803897644,1.20373260073011,"Upregulated (FDR < 0.01, log2FC > 0.6)","NAMPT"
"TLR2",0.776254771777285,4.97687422171122,6.92187846175548,0.000179660747303904,0.0105330886729739,1.09173349849901,"Not significant","TLR2"
"SOD2",2.7955119638842,3.74544937018921,6.91039789926358,0.000181604977120239,0.0105330886729739,1.0801876973185,"Not significant","SOD2"
"LYZ",-0.884822933972904,5.19206621277664,-6.89415824244071,0.000184395446435504,0.0105523367480158,1.0638294405957,"Not significant","LYZ"
"THEMIS2",0.960771630676743,4.60746227834745,6.7065027054735,0.000220367704782193,0.0124304770768834,0.872541919774791,"Not significant","THEMIS2"
"MBLAC2",-0.746901673478426,3.32417614865452,-6.69410459465238,0.000223007160978569,0.0124304770768834,0.859755639851343,"Not significant","MBLAC2"
"LAP3",0.755801717489544,5.16648300696561,6.66673976268122,0.000228958777989167,0.0125986035273014,0.831468285408757,"Not significant","LAP3"
"TP53BP2",0.761706793432606,3.28150143715303,6.63329516558079,0.000236474851834234,0.0128474691654751,0.796772837818997,"Not significant","TP53BP2"
"ST14",-0.75749517008298,4.92185805333849,-6.61015232657419,0.000241836982482718,0.0129745541101978,0.772684669288883,"Not significant","ST14"
"SGTB",0.7766976741229,4.07571938552941,6.56814940906106,0.000251919178051088,0.0133486063233984,0.728798540916269,"Not significant","SGTB"
"LPXN",0.977842907815652,3.68964719189932,6.54087323018914,0.000258717362866637,0.0135414055265589,0.700183232122391,"Not significant","LPXN"
"SPATS2L",0.752137985376959,5.02350813300948,6.52850268871858,0.00026186781423681,0.0135414055265589,0.687175077383825,"Not significant","SPATS2L"
"CYBB",1.45779866330787,4.12269154773433,6.48897840921003,0.000272224028705547,0.0138364104115266,0.645486483983332,"Not significant","CYBB"
"TAP2",0.769901126103829,4.93831203894377,6.48229406710996,0.00027402024347152,0.0138364104115266,0.638416915974862,"Not significant","TAP2"
"OAS1",2.68250562641103,3.72653482627473,6.45739111140375,0.00028082948341734,0.014015350497991,0.612029716606115,"Not significant","OAS1"
"KDM4A",-0.760605525044597,4.22839097188432,-6.42170676853156,0.000290918038493372,0.014351956565673,0.57408326932668,"Not significant","KDM4A"
"VIMP",0.723719400422872,3.98032444201008,6.3703088003807,0.00030616690550438,0.0146628289957025,0.519145510895235,"Not significant","VIMP"
"VIM",0.766255086317876,4.81192838114745,6.36750251390196,0.000307024777928182,0.0146628289957025,0.516136344532365,"Not significant","VIM"
"TOR1B",0.880582038186187,4.86121019492027,6.36605457682935,0.000307468455175496,0.0146628289957025,0.514583338954985,"Not significant","TOR1B"
"MEFV",0.709120339228676,4.43904522917563,6.32136530965835,0.000321519934796518,0.0151644347268863,0.466520314963803,"Not significant","MEFV"
"NAB2",0.701120608789733,4.72989596007032,6.15936160482651,0.000378794660571918,0.0176715943823334,0.290139417349469,"Not significant","NAB2"
"TRIM56",0.777565893777149,4.11744453265417,6.14340200673539,0.000385025928313416,0.0177691535948514,0.272579477899971,"Not significant","TRIM56"
"LACC1",1.75243144466393,5.31478062064837,6.08861009647004,0.000407303247412747,0.0185972929563352,0.212039536740424,"Not significant","LACC1"
"FADS2",-1.3795865530945,4.88368369138523,-6.07064490085968,0.000414916980991521,0.0186063263466186,0.192103759662424,"Not significant","FADS2"
"CTSG",-0.788997412212104,4.8483400050718,-6.06772039529396,0.000416171325553445,0.0186063263466186,0.18885443940121,"Not significant","CTSG"
"MCL1",0.829928006883502,4.6858007443218,5.89926349309306,0.000496072456140364,0.0217949647071101,-0.00023224394593413,"Not significant","MCL1"
"TRIM22",1.72153407377624,4.26958034263114,5.89017278617445,0.000500845847393594,0.0217949647071101,-0.0105443957049047,"Not significant","TRIM22"
"CD36",1.06029643557558,4.06432403950633,5.8866178565451,0.00050272635275021,0.0217949647071101,-0.0145800083128558,"Not significant","CD36"
"NUB1",0.831196662029053,3.82857608432932,5.80654741724738,0.000547232064980696,0.0233915235100428,-0.105931158487627,"Not significant","NUB1"
"TRIM21",0.72215143536754,4.16195905687759,5.79079527359703,0.000556493332691592,0.0233915235100428,-0.124005278673388,"Not significant","TRIM21"
"PARP4",0.794624520891375,4.80299754812031,5.78985402442717,0.000557052214282106,0.0233915235100428,-0.125086348242302,"Not significant","PARP4"
"WDR6",-0.765531017009104,3.05257814584328,-5.76611953061558,0.000571353046905632,0.0233915235100428,-0.152386630327142,"Not significant","WDR6"
"BST2",0.777814481817153,4.62216393876814,5.76420959271606,0.000572521453523771,0.0233915235100428,-0.154586866435131,"Not significant","BST2"
"MYD88",0.701018544964559,4.94296681158998,5.76266053735976,0.000573471038467745,0.0233915235100428,-0.156371735689072,"Not significant","MYD88"
"GC",0.765065131222126,3.69546393676153,5.74638217068618,0.000583556269891778,0.0233915235100428,-0.175148090269813,"Not significant","GC"
"MASTL",0.848859741876136,4.41226372869875,5.74299658838705,0.00058567844573925,0.0233915235100428,-0.179057778719914,"Not significant","MASTL"
"PNPT1",0.768785614696529,4.91735012043769,5.73332218252346,0.000591789999085862,0.0233915235100428,-0.190238523788909,"Not significant","PNPT1"
"DAPP1",1.55123021504024,4.17959482438129,5.72976781127884,0.000594053136671637,0.0233915235100428,-0.194349559152227,"Not significant","DAPP1"
"TMOD1",-0.74190533784131,4.81475113839756,-5.69884688506577,0.000614151469437386,0.0239630736984115,-0.230186622464562,"Not significant","TMOD1"
"EIF2AK2",1.28113070532638,5.07212134194482,5.66697003017159,0.000635664420902905,0.0245790242749123,-0.267269949495374,"Not significant","EIF2AK2"
"TNIP1",0.827051369964469,4.56128649919622,5.630861020458,0.000661049325792389,0.025332354520544,-0.309446974681007,"Not significant","TNIP1"
"N4BP1",0.732550817846848,4.83615913985447,5.60006179786764,0.000683591768264054,0.0259643882246843,-0.345565399861092,"Not significant","N4BP1"
"KDM5C",-0.761709937384923,3.77323388253156,-5.58144056208373,0.000697633751128047,0.0262652987705402,-0.367466905575476,"Not significant","KDM5C"
"TRIM14",1.07754248767731,3.95051885165684,5.53830784015014,0.000731404077851401,0.0272972721925062,-0.418384433726369,"Not significant","TRIM14"
"B2M",0.680761675813032,4.95350027769601,5.52660418739513,0.000740877102191093,0.0274124527810704,-0.432245509192177,"Not significant","B2M"
"HCK",0.71676912775472,5.04331352354087,5.50969334221187,0.000754805944174815,0.0276891206187889,-0.452307739575905,"Not significant","HCK"
"EHD1",0.651235065650216,4.87410119738609,5.47570753100056,0.000783684927180996,0.0285048788767867,-0.492748994365792,"Not significant","EHD1"
"SLBP",-1.09538982106082,3.44105910852422,-5.46695556877924,0.000791318547363248,0.028540665590614,-0.503189803226083,"Not significant","SLBP"
"RXRA",-0.673047455688631,4.47857944251719,-5.4236405829581,0.000830331486415126,0.0296981894974477,-0.555023135320437,"Not significant","RXRA"
"PROS1",-0.741239704848324,4.87055744975861,-5.38566473729457,0.000866292682582384,0.0307283321788726,-0.600686905518497,"Not significant","PROS1"
"FAM60A",0.712770586624382,3.9128971498779,5.36917087846423,0.000882445747688755,0.030971524631853,-0.620583919688722,"Not significant","FAM60A"
"ZNFX1",1.16692786520699,3.64293653674447,5.36399722001389,0.0008875809715093,0.030971524631853,-0.626833064412364,"Not significant","ZNFX1"
"KYNU",0.714811238543483,5.15123797894231,5.33718332946416,0.000914731076273608,0.0316614982206962,-0.65928234888057,"Not significant","KYNU"
"HLA-A",0.62296373188253,4.94925744230224,5.31977168323355,0.000932852582953232,0.0320304262882822,-0.680408546813375,"Not significant","HLA-A"
"HERC5",2.34708374285131,3.19029357315196,5.29840977584918,0.000955630020331917,0.032552095613211,-0.706387229746383,"Not significant","HERC5"
"MEF2D",-0.61076943888052,4.47157238101453,-5.26869759978681,0.000988340378822986,0.0334012354795926,-0.742630054825758,"Not significant","MEF2D"
"HOMER3",-0.720344966212347,4.43366745042911,-5.25582372850349,0.00100289614313593,0.0335121636593047,-0.758373085399713,"Not significant","HOMER3"
"TYMS",-0.857783850194397,3.68330607012736,-5.25202279506358,0.00100723884250939,0.0335121636593047,-0.763025695375021,"Not significant","TYMS"
"RFTN1",1.05269818428661,2.88978359488947,5.22781102300334,0.00103539440882152,0.0339603355684339,-0.792711612480367,"Not significant","RFTN1"
"H1FX",-0.673060465682607,4.88325378159851,-5.21861615693338,0.00104631399980085,0.0339603355684339,-0.80400760117146,"Not significant","H1FX"
"CENPF",-0.600608128404994,4.13066473481999,-5.21855413601948,0.00104638808506255,0.0339603355684339,-0.80408383606737,"Not significant","CENPF"
"WARS",0.866489855181046,5.2999003739855,5.21199394249878,0.00105425720540675,0.0339603355684339,-0.812150643666425,"Not significant","WARS"
"ITGA4",-0.591941566410898,4.81160436030793,-5.19929836597366,0.00106967228032454,0.0339603355684339,-0.827779597381168,"Not significant","ITGA4"
"NAPA",0.593203330254953,5.00149480410288,5.18955916922077,0.00108166652722869,0.0339603355684339,-0.839784925987003,"Not significant","NAPA"
"MB21D1",0.659213870691566,4.42116512547479,5.18864728463621,0.00108279713851079,0.0339603355684339,-0.840909693903557,"Not significant","MB21D1"
"HSPBP1",0.643113655326116,3.51023650001771,5.18767115860304,0.00108400884736147,0.0339603355684339,-0.842113834436458,"Not significant","HSPBP1"
"GTF2B",0.70374489935612,4.69672580224378,5.1641721785812,0.00111363606950166,0.0346356957268197,-0.871143729729208,"Not significant","GTF2B"
"SASS6",-0.641006143842291,4.26237803016476,-5.04573713064911,0.00127723242310506,0.039203582912043,-1.01867911288865,"Not significant","SASS6"
"CD93",0.612550270689203,5.1243782144637,5.04470173013492,0.00127877483869665,0.039203582912043,-1.01997795667474,"Not significant","CD93"
"TLE1",-0.73230017406754,3.19288752533258,-5.02564947658102,0.00130752650531298,0.0398007358922221,-1.04390583004785,"Not significant","TLE1"
"EEF2K",-0.630997501026164,4.62865682421433,-5.01009852685871,0.0013315231865357,0.0400500935109983,-1.06347583748955,"Not significant","EEF2K"
"ANKFY1",0.771206586754596,4.42412116102114,5.00826713447021,0.00133438102797595,0.0400500935109983,-1.06578287842458,"Not significant","ANKFY1"
"PLEK",0.807466044370302,4.78662673019041,4.99836721494928,0.00134994717101504,0.0401841555905178,-1.07826252486119,"Not significant","PLEK"
"DDX21",0.557200839856026,4.75526049156796,4.99356320279404,0.00135757282400398,0.0401841555905178,-1.08432355495119,"Not significant","DDX21"
"LAPTM5",1.21895562218247,3.91738230324336,4.98114151289803,0.0013775114767923,0.0402985191376343,-1.10001121940832,"Not significant","LAPTM5"
"FOSL2",-0.573578632486437,4.31402104404356,-4.97947256906581,0.00138021489124703,0.0402985191376343,-1.10212069818966,"Not significant","FOSL2"
"ZFAND6",-0.567059943406698,4.15976215827741,-4.95957155742421,0.00141290587967734,0.0409742705106428,-1.12730634021604,"Not significant","ZFAND6"
"NAIP",0.560003453517929,4.2779050740739,4.9461002778367,0.00143551889698023,0.0410557438655443,-1.14438792455834,"Not significant","NAIP"
"TIMP3",-0.668186864582876,4.36327089002528,-4.94149868429402,0.00144333431859735,0.0410557438655443,-1.15022886536564,"Not significant","TIMP3"
"PLSCR1",1.34744288752259,4.38038782077424,4.93698818756192,0.00145104054289889,0.0410557438655443,-1.15595719954032,"Not significant","PLSCR1"
"IRF9",0.81935417102695,4.70034020080527,4.93527588956061,0.00145397788153838,0.0410557438655443,-1.15813260369263,"Not significant","IRF9"
"GTSF1",-0.859315928267825,3.97560801268996,-4.92658076473642,0.00146899526894631,0.0412086777406376,-1.16918606538269,"Not significant","GTSF1"
"ZMIZ2",0.565776427330183,3.67751586525053,4.89077050920765,0.00153266949992638,0.0426626290162006,-1.21482638790225,"Not significant","ZMIZ2"
"APLP2",-0.68057721016571,4.58060000050116,-4.88636789301339,0.00154070538152635,0.0426626290162006,-1.2204505927855,"Not significant","APLP2"
"NUP153",0.610548478111918,4.27819305312058,4.86796366021192,0.00157480367098545,0.0433272907427536,-1.2439923912267,"Not significant","NUP153"
"BASP1",-0.567678047590274,4.85973703289739,-4.85944765613352,0.00159086207972615,0.0434903187655071,-1.25490256688829,"Not significant","BASP1"
"AFF1",-0.60049701096028,5.12741896477906,-4.84940264447756,0.00161003580337389,0.0437359092916503,-1.26778537614086,"Not significant","AFF1"
"RYDEN",0.653712740899804,4.97878418536085,4.83777743501269,0.00163254390978542,0.0440684179924467,-1.28271340483304,"Not significant","RYDEN"
"GINS2",-0.534068461198768,4.76405445481434,-4.81322341820797,0.00168123080755619,0.0448742655420617,-1.31430904844888,"Not significant","GINS2"
"SPC24",-0.548814284173134,5.37919598385577,-4.80277745526368,0.00170242608298997,0.0448742655420617,-1.32777773437398,"Not significant","SPC24"
"CYP51A1",-0.636268356790117,5.03692379820403,-4.80235359320038,0.00170329229947809,0.0448742655420617,-1.32832458894522,"Not significant","CYP51A1"
"PRSS12",-0.570888607459487,3.83698580227372,-4.80190070070812,0.00170421837916031,0.0448742655420617,-1.32890892708989,"Not significant","PRSS12"
"GLS",0.722035068130345,4.90887763929926,4.79023525747766,0.00172826390315378,0.0452299309288782,-1.34397055185233,"Not significant","GLS"
"DOK1",-0.543021087262897,3.00615824121797,-4.73155045900347,0.00185502650113202,0.0482531741991433,-1.42004569994687,"Not significant","DOK1"
"USF1",0.641041894469826,4.46468937462788,4.69992456692672,0.00192755217366104,0.0497826183178614,-1.46125476470724,"Not significant","USF1"
"H2AFX",-0.639171064301824,4.92229411173645,-4.69589194350116,0.00193702172858408,0.0497826183178614,-1.46651998161329,"Not significant","H2AFX"
"FTL",0.581495358538099,5.51242668476923,4.68393379090928,0.00196540404652042,0.0502113938551528,-1.48214736020474,"Not significant","FTL"
"STAT3",0.618690713124859,4.5496956177493,4.63178174127028,0.00209463830288141,0.0529864336344353,-1.55054909593626,"Not significant","STAT3"
"CMTR1",0.636066215848336,4.14112429373248,4.63019373466063,0.00209871708244501,0.0529864336344353,-1.55263821218395,"Not significant","CMTR1"
"RNASET2",-0.609789873429576,5.10881946577916,-4.61715752070801,0.00213253185520078,0.0535253024708874,-1.5698022211749,"Not significant","RNASET2"
"CHCHD2",-0.609871355978081,4.94695029790869,-4.61165385432996,0.00214698697367492,0.0535748144826323,-1.57705611866799,"Not significant","CHCHD2"
"GSE1",-0.542812406208734,4.08984990335544,-4.60186315454629,0.00217296824389535,0.0539097092647332,-1.58997145023628,"Not significant","GSE1"
"MFN2",0.52552574975535,4.93720696361256,4.57607805500299,0.00224305860020693,0.0542763853039078,-1.62405349647662,"Not significant","MFN2"
"PEX19",-0.507883535491591,4.35496308853062,-4.57051436153244,0.00225850511272413,0.0542763853039078,-1.63142032615878,"Not significant","PEX19"
"SRGN",-0.581108397455994,5.15839989764396,-4.57007431987837,0.00225973177117719,0.0542763853039078,-1.63200317601817,"Not significant","SRGN"
